8458	8615	1.072607
634	979	1.075269
634	7077	1.075269
1252	1306	1.075269
1305	2755	1.075269
1305	3545	1.075269
1306	1595	1.075269
1748	3545	1.075269
1748	5900	1.075269
3232	3618	1.075269
3545	7501	1.075269
5900	7501	1.075269
5958	8458	1.075269
898	1690	1.116427
1117	3618	1.116427
1270	3232	1.116427
1270	8740	1.116427
1595	5678	1.116427
1690	3082	1.116427
1690	8778	1.116427
1712	5678	1.116427
1748	2610	1.116427
1748	3360	1.116427
1878	3179	1.116427
2076	5958	1.116427
2175	2383	1.116427
2219	8522	1.116427
2219	8695	1.116427
2534	3232	1.116427
2541	2610	1.116427
2541	3360	1.116427
2610	7501	1.116427
3082	3179	1.116427
3082	5958	1.116427
3179	3260	1.116427
3255	7537	1.116427
3360	7501	1.116427
3360	7745	1.116427
5900	8895	1.116427
5958	6012	1.116427
6012	7223	1.116427
7223	8833	1.116427
634	1305	1.135605
898	5958	1.135605
1153	3016	1.135605
1305	2418	1.135605
1305	5958	1.135605
3179	7223	1.135605
3237	5829	1.135605
3537	7619	1.135605
3537	8695	1.135605
3537	8740	1.135605
3618	7745	1.135605
3618	8740	1.135605
5958	7501	1.135605
7223	7975	1.135605
898	979	1.152074
898	2755	1.152074
898	3545	1.152074
979	7077	1.152074
1153	7077	1.152074
1417	7077	1.152074
1712	3232	1.152074
1844	7077	1.152074
2541	5958	1.152074
2676	2875	1.152074
2676	5828	1.152074
2676	5958	1.152074
5958	7684	1.152074
8458	8778	1.152074
3179	8615	1.155116
3260	8615	1.155116
1252	1758	1.166667
959	1270	1.196172
961	3360	1.196172
979	1690	1.196172
1117	3232	1.196172
1117	5678	1.196172
1270	2175	1.196172
1306	2383	1.196172
1680	1690	1.196172
1690	1878	1.196172
1690	8458	1.196172
1748	1878	1.196172
1748	2383	1.196172
1878	7501	1.196172
1878	8458	1.196172
1990	3360	1.196172
2219	7158	1.196172
2305	2610	1.196172
2383	7501	1.196172
2412	2560	1.196172
2534	5678	1.196172
2534	8695	1.196172
2610	3618	1.196172
2610	7077	1.196172
2610	7158	1.196172
2875	3360	1.196172
3016	3360	1.196172
3099	7223	1.196172
3237	3360	1.196172
3260	3642	1.196172
5900	6012	1.196172
5958	8895	1.196172
7684	8230	1.196172
634	890	1.202405
634	1844	1.202405
634	1990	1.202405
898	2418	1.202405
1153	5958	1.202405
1417	1748	1.202405
1595	1712	1.202405
1595	3779	1.202405
1748	1990	1.202405
2404	8296	1.202405
3237	3618	1.202405
3276	7223	1.202405
3664	5828	1.202405
7223	8781	1.202405
442	5958	1.228879
890	979	1.228879
890	7077	1.228879
979	1844	1.228879
989	7077	1.228879
1153	2541	1.228879
1252	3232	1.228879
1305	5900	1.228879
1305	7684	1.228879
1306	1712	1.228879
1595	3232	1.228879
1748	2541	1.228879
1748	2676	1.228879
1748	7684	1.228879
1748	8458	1.228879
1990	2676	1.228879
2541	2676	1.228879
2541	5900	1.228879
2541	7223	1.228879
2541	7501	1.228879
2676	7223	1.228879
2676	7501	1.228879
2875	3016	1.228879
2875	5900	1.228879
3237	5900	1.228879
5900	7077	1.228879
7077	8458	1.228879
7501	7684	1.228879
7501	8458	1.228879
3082	8615	1.237624
5958	7392	1.237624
1758	7158	1.25
634	1153	1.269205
890	898	1.269205
890	1305	1.269205
898	1844	1.269205
915	1153	1.269205
959	7619	1.269205
959	7745	1.269205
1153	1748	1.269205
1305	1844	1.269205
1844	5958	1.269205
3179	7750	1.269205
3237	5828	1.269205
3276	3495	1.269205
3495	7223	1.269205
3511	7223	1.269205
3618	7619	1.269205
3618	8522	1.269205
3664	7223	1.269205
890	2610	1.275917
890	3360	1.275917
915	2409	1.275917
915	2610	1.275917
959	1117	1.275917
961	2610	1.275917
1117	3779	1.275917
1153	2383	1.275917
1153	6012	1.275917
1270	3688	1.275917
1270	6952	1.275917
1270	7619	1.275917
1305	2610	1.275917
1305	3360	1.275917
1305	8895	1.275917
1306	2219	1.275917
1417	1690	1.275917
1595	8688	1.275917
1690	1990	1.275917
1748	2219	1.275917
1748	2534	1.275917
1748	3082	1.275917
1748	3260	1.275917
1748	8895	1.275917
1878	8778	1.275917
2219	3232	1.275917
2219	7501	1.275917
2219	8740	1.275917
2383	3179	1.275917
2383	3688	1.275917
2383	5678	1.275917
2383	5958	1.275917
2383	6952	1.275917
2383	8695	1.275917
2383	8740	1.275917
2404	2610	1.275917
2534	7501	1.275917
2610	3545	1.275917
2610	8895	1.275917
3082	7501	1.275917
3082	8458	1.275917
3099	5900	1.275917
3260	7501	1.275917
3360	7077	1.275917
5900	8833	1.275917
7158	9559	1.275917
7501	8895	1.275917
3511	7900	1.302358
8700	8778	1.302358
634	3545	1.305684
634	5900	1.305684
898	7684	1.305684
915	5900	1.305684
915	7077	1.305684
961	5900	1.305684
979	1153	1.305684
979	1417	1.305684
979	5900	1.305684
979	7223	1.305684
1306	3232	1.305684
1520	1748	1.305684
1520	7501	1.305684
1680	7077	1.305684
1990	7077	1.305684
2305	5958	1.305684
2418	2755	1.305684
2676	7077	1.305684
2875	5958	1.305684
3545	7077	1.305684
3655	5958	1.305684
5900	7745	1.305684
7077	7223	1.305684
1690	8615	1.320132
1748	8615	1.320132
3800	7537	1.320132
5958	8615	1.320132
7501	8615	1.320132
890	5958	1.336005
898	1153	1.336005
898	1990	1.336005
959	8522	1.336005
959	8740	1.336005
961	1153	1.336005
989	1748	1.336005
1305	1990	1.336005
1990	7501	1.336005
3179	8700	1.336005
3237	3664	1.336005
3511	7745	1.336005
3618	7033	1.336005
5805	8700	1.336005
5828	5829	1.336005
5829	7745	1.336005
7033	7223	1.336005
7223	7900	1.336005
7619	8740	1.336005
8522	8695	1.336005
634	2610	1.355662
634	3360	1.355662
890	1878	1.355662
890	2383	1.355662
979	2610	1.355662
979	3360	1.355662
989	1690	1.355662
1117	8740	1.355662
1153	1690	1.355662
1270	7158	1.355662
1270	8688	1.355662
1270	8695	1.355662
1305	1878	1.355662
1305	2383	1.355662
1305	3082	1.355662
1305	8230	1.355662
1306	2534	1.355662
1306	5678	1.355662
1680	2383	1.355662
1680	3082	1.355662
1690	2610	1.355662
1690	3237	1.355662
1690	3618	1.355662
1690	5900	1.355662
1748	6012	1.355662
1844	2610	1.355662
1844	3360	1.355662
1878	3082	1.355662
1990	8895	1.355662
2175	2534	1.355662
2219	3779	1.355662
2219	7619	1.355662
2305	3360	1.355662
2383	7619	1.355662
2383	8458	1.355662
2383	8522	1.355662
2409	3655	1.355662
2534	3779	1.355662
2534	7158	1.355662
2534	7619	1.355662
2534	8522	1.355662
2610	3099	1.355662
2610	3655	1.355662
2610	6012	1.355662
2610	8296	1.355662
2676	8895	1.355662
2875	8895	1.355662
3237	8895	1.355662
3260	5958	1.355662
3260	8458	1.355662
3360	3618	1.355662
3360	5828	1.355662
3360	6012	1.355662
3360	7158	1.355662
3511	6012	1.355662
3779	5678	1.355662
5958	8230	1.355662
6012	7501	1.355662
8296	8895	1.355662
898	5900	1.382488
898	8458	1.382488
915	2676	1.382488
915	3545	1.382488
961	2676	1.382488
979	3545	1.382488
1153	2305	1.382488
1153	3545	1.382488
1153	3655	1.382488
1305	2541	1.382488
1305	2676	1.382488
1305	8458	1.382488
1417	3545	1.382488
1520	5958	1.382488
1520	7158	1.382488
1595	2175	1.382488
1748	2305	1.382488
1748	2875	1.382488
1748	3655	1.382488
1844	3545	1.382488
1844	5900	1.382488
1990	2541	1.382488
1990	2875	1.382488
1990	3545	1.382488
2175	3232	1.382488
2305	2676	1.382488
2305	5900	1.382488
2305	7223	1.382488
2305	7501	1.382488
2404	3655	1.382488
2418	7077	1.382488
2541	2875	1.382488
2541	3545	1.382488
2541	7077	1.382488
2541	7745	1.382488
2676	3545	1.382488
2676	3664	1.382488
2676	7158	1.382488
2755	5958	1.382488
2837	3179	1.382488
2875	7223	1.382488
2875	7501	1.382488
3179	7077	1.382488
3232	5958	1.382488
3237	7077	1.382488
3239	5958	1.382488
3545	5900	1.382488
3545	7223	1.382488
3545	7544	1.382488
3618	7077	1.382488
3618	8458	1.382488
3655	7501	1.382488
5900	7158	1.382488
890	8615	1.40264
1748	7392	1.40264
2610	8306	1.40264
7392	7501	1.40264
634	1417	1.402806
634	7158	1.402806
959	3179	1.402806
1153	1305	1.402806
1153	7158	1.402806
1153	7501	1.402806
1153	8296	1.402806
1417	1844	1.402806
1417	7501	1.402806
1680	1748	1.402806
1680	5958	1.402806
1712	3688	1.402806
1712	7158	1.402806
1748	2418	1.402806
3179	3237	1.402806
3179	3495	1.402806
3179	7745	1.402806
3237	7033	1.402806
3412	7223	1.402806
3495	7745	1.402806
3511	5828	1.402806
3618	5828	1.402806
3618	8778	1.402806
5829	7900	1.402806
5958	7158	1.402806
8522	8740	1.402806
1153	1758	1.416667
1252	1801	1.416667
634	1878	1.435407
634	2383	1.435407
890	2219	1.435407
890	2534	1.435407
890	3082	1.435407
890	3260	1.435407
890	8895	1.435407
898	2383	1.435407
898	2610	1.435407
898	3360	1.435407
898	8895	1.435407
915	3360	1.435407
915	8895	1.435407
960	7158	1.435407
989	3360	1.435407
1117	1306	1.435407
1117	2175	1.435407
1117	8695	1.435407
1153	3099	1.435407
1270	1748	1.435407
1270	7501	1.435407
1690	2383	1.435407
1690	2418	1.435407
1690	2676	1.435407
1690	3260	1.435407
1690	3360	1.435407
1690	3545	1.435407
1690	7158	1.435407
1748	8833	1.435407
1844	1878	1.435407
1844	2383	1.435407
1878	7077	1.435407
1990	3099	1.435407
2076	7077	1.435407
2176	5958	1.435407
2305	3099	1.435407
2383	2610	1.435407
2383	3082	1.435407
2383	3779	1.435407
2383	7077	1.435407
2383	7223	1.435407
2404	3360	1.435407
2409	8296	1.435407
2412	7158	1.435407
2534	3688	1.435407
2534	8740	1.435407
2541	8895	1.435407
2610	3511	1.435407
2610	5829	1.435407
2610	7684	1.435407
2610	8781	1.435407
2676	3099	1.435407
2676	6012	1.435407
2875	6012	1.435407
3082	3260	1.435407
3082	3618	1.435407
3082	7077	1.435407
3082	7223	1.435407
3082	8778	1.435407
3099	3237	1.435407
3099	3545	1.435407
3099	5958	1.435407
3260	3618	1.435407
3260	8778	1.435407
3360	3545	1.435407
3360	5829	1.435407
3545	6012	1.435407
3618	5678	1.435407
5678	8522	1.435407
5829	8895	1.435407
7223	7537	1.435407
7745	8895	1.435407
3511	8781	1.443154
442	1748	1.459293
442	7501	1.459293
634	2541	1.459293
634	2676	1.459293
634	7684	1.459293
634	8458	1.459293
890	2541	1.459293
890	3545	1.459293
890	5900	1.459293
915	979	1.459293
979	1990	1.459293
979	2418	1.459293
979	2676	1.459293
979	7158	1.459293
989	5900	1.459293
1153	3232	1.459293
1252	2175	1.459293
1680	8458	1.459293
1748	2755	1.459293
1748	3232	1.459293
1748	3239	1.459293
2175	3618	1.459293
2175	3688	1.459293
2404	5900	1.459293
2541	3237	1.459293
2676	3237	1.459293
2755	7077	1.459293
2755	7501	1.459293
3016	5900	1.459293
3232	7158	1.459293
3232	7501	1.459293
3237	3545	1.459293
3239	5900	1.459293
3239	7501	1.459293
3618	5900	1.459293
3655	5900	1.459293
3655	7077	1.459293
5828	5900	1.459293
5900	8296	1.459293
7077	7158	1.459293
7077	7684	1.459293
7077	7745	1.459293
898	1417	1.469606
898	2739	1.469606
915	1990	1.469606
959	7223	1.469606
961	5958	1.469606
1252	3688	1.469606
1252	3779	1.469606
1748	7158	1.469606
1844	1990	1.469606
1990	3237	1.469606
1990	7158	1.469606
2418	5958	1.469606
3176	3412	1.469606
3179	3537	1.469606
3237	3412	1.469606
3276	7745	1.469606
3511	5829	1.469606
3537	7223	1.469606
3618	3664	1.469606
5828	7900	1.469606
5828	8781	1.469606
6952	7158	1.469606
7033	7745	1.469606
7223	8778	1.469606
7619	8522	1.469606
7745	7900	1.469606
7745	8781	1.469606
8695	8740	1.469606
7750	8778	1.478353
890	7392	1.485149
1153	8306	1.485149
1270	8615	1.485149
1990	8306	1.485149
2079	8306	1.485149
2676	8306	1.485149
2837	8615	1.485149
3618	8615	1.485149
5900	8306	1.485149
7223	8306	1.485149
8615	8778	1.485149
1758	3688	1.5
